"video_id","view_count","like_count","dislike_count","favorite_count","comment_count","published_date","category_id"
"o4qDYlX0Yl8",2785,2,0,0,0,"2011-11-30T19:11:35.000Z",19
"-9D9fbWCOaA",9893,9,2,0,0,"2011-08-09T23:01:43.000Z",23
"Tyz1GlxQGwg",2824,2,0,0,1,"2011-07-22T23:40:14.000Z",24
"E8raoFR60iI",18451,41,8,0,5,"2014-05-17T20:18:35.000Z",1
"WgH2fPremB8",14309,87,1,0,1,"2014-06-10T07:40:53.000Z",17
"8sk6j6pDfcA",26075,36,6,0,17,"2007-05-08T18:02:32.000Z",24
"TZVEEs-RJpw",46678,151,3,0,79,"2006-12-06T09:59:27.000Z",1
"6u3OWO22inA",2253,5,0,0,0,"2007-10-29T01:44:27.000Z",24
"8wW5TUoWh0Q",2900,2,0,0,2,"2011-07-10T15:03:52.000Z",24
"vX6KUJqzxtc",5936,10,1,0,15,"2011-06-04T13:23:31.000Z",22
"KZpOdeQpRXc",3031,1,0,0,0,"2011-06-23T01:05:28.000Z",2
"r1LAe3sAu9Y",5540,31,1,0,11,"2014-07-24T04:45:41.000Z",25
"HQr51UrW-Ys",10615,5,3,0,6,"2009-10-23T04:08:44.000Z",24
"5stca1th3HM",22014,23,5,0,2,"2013-04-11T15:56:23.000Z",22
"WVW93xnhTc0",1155,3,0,0,1,"2008-02-02T00:14:02.000Z",23
"om8JfdeWXM8",4792,19,0,0,0,"2014-02-20T05:43:20.000Z",28
"QhZaeWFTZrU",2961,4,2,0,0,"2009-12-02T16:38:40.000Z",20
"0AG6ChxpwS8",17689,91,4,0,12,"2013-03-13T09:30:01.000Z",2
"Q_ZUBEjw1fw",2702,3,0,0,0,"2010-03-13T18:59:20.000Z",17
"U2qQL6u_GH4",1617,0,2,0,1,"2010-08-23T11:28:14.000Z",26
"jenijQ0VFIU",3536,12,1,0,0,"2014-12-13T13:35:26.000Z",24
"UtVH1EP5IAY",7536,22,1,0,8,"2012-04-11T04:04:42.000Z",24
"dIXpLItABOg",7529,29,0,0,3,"2012-12-15T16:39:20.000Z",24
"3aHZtUauf3c",2626,2,0,0,0,"2011-11-04T21:31:20.000Z",24
"lbe4F-WpH-A",162500,102,17,0,16,"2014-07-08T16:05:06.000Z",22
"mAeHBmLNUTI",2321,1,0,0,0,"2009-08-25T16:54:53.000Z",17
"kmYtwf3XLus",28688,31,2,0,0,"2009-04-29T12:40:46.000Z",22
"BROUru6C3Q4",342912,1382,71,0,35,"2009-08-26T15:15:38.000Z",2
"nfWMcw1ZhAk",51083,183,15,0,19,"2014-05-22T20:44:06.000Z",22
"q_Nzai2BFAU",18828,15,1,0,0,"2013-03-07T20:58:50.000Z",24
"y7mBqLlqEPM",2613,1,0,0,0,"2010-10-18T06:55:37.000Z",1
"-uioFPr9Vds",59150,22,0,0,5,"2007-08-16T16:08:23.000Z",22
"9qKK8CAFwzA",7111,9,3,0,7,"2007-04-29T23:03:21.000Z",24
"0uMMkg9zZ3M",4193,5,1,0,0,"2008-12-17T00:56:46.000Z",2
"r-X5hBh3K0c",3070,12,2,0,6,"2011-10-07T22:29:50.000Z",1
"quMvcMbh5OA",88677,937,15,0,5,"2013-10-08T10:33:31.000Z",24
"vDfvWzR_KXY",131333,471,26,0,38,"2010-06-15T11:35:16.000Z",27
"f7Qnw-mYJnQ",6183,13,8,0,2,"2012-02-06T03:48:57.000Z",22
"MAju83h3q2o",6063,15,0,0,4,"2010-02-23T15:51:32.000Z",24
"xKoqApvQaTU",11177,7,1,0,4,"2010-09-17T21:14:13.000Z",24
"s-93IyGMlIE",6791,NULL,NULL,0,7,"2009-09-11T02:51:23.000Z",20
"yFpRLusHyGI",15710,17,3,0,22,"2008-04-02T22:27:39.000Z",1
"C4SfG25ZT6I",747308,6345,342,0,755,"2013-06-27T03:30:58.000Z",10
"QGSa8Acy2nA",263814,676,33,0,22,"2015-06-24T00:24:21.000Z",22
"nxo2oTeoYPU",5310,7,0,0,0,"2011-10-26T15:40:18.000Z",26
"jc1eGvIr9eY",4245,11,2,0,1,"2010-02-13T14:45:53.000Z",19
"Fcj0RrQJvxY",2733,4,0,0,0,"2012-06-22T19:39:59.000Z",1
"5ldsid_FHy0",119926,76,3,0,14,"2007-07-22T13:52:59.000Z",24
"7OxkatXKTxA",3502,8,0,0,6,"2013-04-19T12:19:47.000Z",24
"cTDZnAlHVuM",4349,10,1,0,5,"2012-12-30T17:58:12.000Z",24
"uUSm7YOnGsU",3931,1,0,0,0,"2010-11-02T02:15:43.000Z",22
"jhUT0DlM47E",4695,38,3,0,12,"2010-02-21T16:12:58.000Z",20
"CcUKUjojhb4",187053,620,105,0,19,"2013-08-25T00:55:15.000Z",22
"j2Pa9qpfYE0",91700,212,9,0,13,"2012-01-01T17:33:18.000Z",24
"h-BcEO-IS8M",3138,2,0,0,2,"2012-10-31T14:18:58.000Z",24
"-UqmFWDQIDY",5653,4,0,0,1,"2011-03-30T23:24:26.000Z",24
"Uzu46tsoxEE",9173,51,3,0,28,"2014-05-21T23:27:24.000Z",27
"jxIToUss-Gk",12062,19,1,0,1,"2007-08-12T16:01:44.000Z",17
"SLv5Pr-_dTU",1152,2,2,0,5,"2007-06-02T01:30:21.000Z",1
"-7L_hgrj2Tg",9950,17,3,0,6,"2010-01-06T20:29:31.000Z",1
"54JRZWZH-s0",8517,36,2,0,13,"2012-02-10T16:33:48.000Z",1
"na5OK7pMF_k",6926,10,1,0,12,"2012-11-15T19:42:29.000Z",24
"gfshMHC-kNM",325612,1849,91,0,288,"2014-08-24T21:50:24.000Z",19
"6pzRxlwZ7Ns",4358,18,1,0,6,"2013-02-10T13:58:08.000Z",22
"R7r0TEdtMT8",6933,13,2,0,3,"2014-10-23T23:16:54.000Z",24
"1pWaR4geTA0",4285,8,1,0,0,"2014-07-31T22:02:03.000Z",24
"KhXrxavqGWI",25258,44,7,0,9,"2013-02-18T20:47:07.000Z",24
"BJ_A6j7sVZw",36826,121,10,0,21,"2013-07-06T04:47:33.000Z",24
"AfrnrBO8epQ",3631,2,0,0,1,"2011-01-25T22:31:45.000Z",24
"qzxVVtZkZS0",1969,2,0,0,0,"2012-09-26T09:16:42.000Z",24
"fBLo2VCAtJI",7147,14,0,0,1,"2011-07-28T13:50:12.000Z",19
"ErC62y9Hp9w",5081,7,0,0,4,"2011-07-27T23:47:25.000Z",24
"qKelx3MnsnQ",9620,4,0,0,1,"2011-03-01T21:42:24.000Z",15
"FZtWH3rktaY",142962,68,25,0,7,"2011-02-08T06:20:45.000Z",1
"052DDS1zyjU",4066,NULL,NULL,0,NULL,"2009-06-16T10:03:59.000Z",26
"sP8fczKw6-0",77693,80,29,0,14,"2013-08-09T06:45:14.000Z",24
"7Z6U0np422I",8157,7,1,0,3,"2010-10-12T11:01:55.000Z",24
"Rxh_nsiHHV0",3166,3,1,0,0,"2009-11-06T00:14:40.000Z",27
"OQ7MWtTzPMM",1261,0,5,0,0,"2007-06-17T18:04:25.000Z",24
"sUa8kHKZdn8",4403,5,0,0,1,"2009-10-23T18:35:13.000Z",1
"nuFqhbnCrgc",41629,39,2,0,2,"2011-02-14T15:22:46.000Z",28
"JMaXZFs6R-A",8001,11,1,0,4,"2008-12-11T03:13:19.000Z",23
"JVFSXfuDxe0",111241,191,21,0,67,"2013-11-01T17:19:24.000Z",1
"bEIhomd0wIU",6669,8,0,0,7,"2008-06-29T18:44:22.000Z",1
"MtQf-IcpE6w",6129,10,2,0,1,"2010-09-20T14:10:10.000Z",28
"1L9k4HFOjXw",55627,58,6,0,11,"2013-09-17T02:04:58.000Z",24
"qSV6upHywI0",1233,0,0,0,0,"2008-02-18T21:14:47.000Z",1
"r_qKR12lQLw",10941,17,1,0,12,"2012-10-25T02:16:50.000Z",28
"6WrQTWDL8g8",6834,18,0,0,0,"2014-06-07T22:11:09.000Z",24
"BGwg9NLuElE",61801,168,10,0,38,"2011-02-15T12:47:45.000Z",1
"GGkWW7w5rI8",149336,153,44,0,23,"2014-04-12T19:39:57.000Z",17
"EhA_qbGh7cY",4241,4,1,0,0,"2008-04-17T12:20:34.000Z",29
"37B5SwbWE2c",6495,24,2,0,9,"2009-08-08T22:41:23.000Z",22
"lUDNwDZLilY",19040,116,1,0,8,"2011-01-24T02:38:27.000Z",1
"zuybqBbTp64",5761,3,0,0,0,"2012-12-30T10:42:47.000Z",25
"oMuRCfEByHQ",65773,29,3,0,4,"2009-01-21T00:48:59.000Z",23
"eY5T13ENJSk",9056,4,3,0,0,"2010-03-18T10:14:13.000Z",26
"ECB6XNAG_vQ",4649,4,0,0,2,"2010-07-07T15:31:13.000Z",1
"YMtxwAFCIKA",5725,10,1,0,1,"2014-08-14T16:52:36.000Z",22
"PbrzNbyHkJk",5885,14,1,0,4,"2011-10-02T23:45:55.000Z",1
"yGywASGwXJo",6107,9,0,0,1,"2013-12-27T06:59:20.000Z",24
"W9ER-3r6bvc",20984,155,2,0,NULL,"2015-03-20T02:13:58.000Z",24
"17ZnuoHnP_E",1376,10,1,0,0,"2012-08-20T14:58:39.000Z",10
"u77Lj90ZORc",1266,3,0,0,0,"2009-11-10T14:02:51.000Z",2
"y0ghjsdMAjw",27376,50,1,0,21,"2011-05-06T00:58:28.000Z",1
"BhzHxU1U0sg",3562,11,0,0,0,"2010-02-20T21:49:55.000Z",23
"ewYWvbMnqgg",24744,6,3,0,3,"2010-10-05T14:27:48.000Z",23
"3_d4_gkRNts",26420,0,3,0,0,"2013-07-19T08:11:34.000Z",22
"3SS8sZvXyYU",398389,1977,38,0,119,"2015-04-15T19:00:00.000Z",24
"8BcxXNaFC6U",6795,21,0,0,9,"2007-11-29T20:41:11.000Z",24
"nSvZHod9XPg",10985,6,0,0,2,"2008-10-30T08:34:45.000Z",23
"7lksHBalb8g",8183,24,0,0,4,"2006-10-01T16:42:27.000Z",2
"TS4Aa-nxUMs",1900,2,0,0,1,"2011-04-09T17:12:28.000Z",24
"avBGLPzFUpo",3684,22,0,0,12,"2014-03-25T05:34:57.000Z",24
"kBSNCC-KN6E",11834,5,4,0,1,"2014-10-17T01:17:34.000Z",22
"FYpyquAvYLM",142212,1087,25,0,30,"2014-05-19T05:40:53.000Z",19
"DeoIWJX_-1g",2777,6,0,0,0,"2012-07-16T18:02:32.000Z",24
"g5J1OIgb8ic",16351,18,1,0,9,"2014-04-15T15:12:40.000Z",1
"lspyT9GOZdM",10644,51,3,0,3,"2014-01-27T10:09:55.000Z",22
"v7e8zNusr_Q",4902,12,0,0,2,"2013-07-07T06:54:52.000Z",24
"Y8MXn5No1Jc",62700,93,7,0,6,"2012-01-10T07:31:43.000Z",1
"SIOgFB32cJg",9591,5,1,0,1,"2012-08-18T00:19:28.000Z",24
"wNj08_dVhLM",20052,NULL,NULL,0,NULL,"2011-09-09T16:18:20.000Z",24
"bmW8zLhthPc",1556,0,0,0,2,"2011-06-03T23:30:21.000Z",24
"JnudBd0adW8",26296,97,7,0,1,"2013-04-17T21:03:06.000Z",1
"O-HwD-0CUzA",13206,14,4,0,NULL,"2013-03-06T20:01:07.000Z",24
"x_YfLKkYNIY",10194,17,1,0,12,"2009-11-22T18:11:46.000Z",24
"LRplPv2aPos",13982,63,19,0,10,"2009-12-04T06:34:46.000Z",23
"jMrMuxoEUyk",3592,16,0,0,2,"2012-06-30T08:14:53.000Z",24
"q1WcIecxqeg",34378,164,13,0,16,"2009-12-14T03:07:32.000Z",1
"pMfpfK7qo_E",8438,18,0,0,6,"2007-06-30T18:11:26.000Z",24
"y-H5pZxq2nM",3317,10,0,0,5,"2012-12-17T08:23:27.000Z",24
"LXs-OtX7tvo",10711,74,2,0,5,"2008-04-29T01:44:45.000Z",23
"g8eg9vIaJ6Y",4592,12,2,0,1,"2009-03-30T23:07:07.000Z",22
"yMe6B5QMwkE",1858,3,1,0,0,"2010-12-08T00:56:11.000Z",24
"4vu1v4kETN8",4032,11,0,0,1,"2009-08-13T23:49:13.000Z",22
"h-RiVug8iek",7658,64,2,0,35,"2008-12-03T00:31:29.000Z",24
"jtpVuxdvKsI",2073,5,1,0,0,"2011-12-25T03:41:07.000Z",24
"iMQZ2oXK2GY",7218,23,1,0,1,"2012-12-14T09:15:28.000Z",2
"lsuxG_ZuoXI",1899,2,1,0,5,"2011-01-27T17:55:11.000Z",24
"NC4ieCPeKxM",6503,6,0,0,2,"2009-07-04T21:13:41.000Z",24
"dDu8p1q-8U0",367857,758,112,0,184,"2014-02-01T23:30:00.000Z",17
"b124xJfFPRc",60076,180,3,0,69,"2009-12-08T02:02:31.000Z",24
"9hnX2MVJjJw",36683,97,241,0,97,"2012-06-13T19:11:39.000Z",28
"6DMpzrqO0kU",7691,33,0,0,2,"2012-08-03T17:29:53.000Z",1
"tb0YizFp0DM",3155,20,1,0,4,"2008-07-25T09:07:51.000Z",24
"LDK55o6OLic",2701,6,0,0,3,"2009-06-21T04:20:47.000Z",22
"isT2o5dx7JQ",3954,10,0,0,0,"2011-07-27T23:39:28.000Z",24
"3S5fGa1YqsA",7360,18,3,0,3,"2012-04-22T17:23:14.000Z",24
"AZiJz_dHLiE",435111,2283,47,0,525,"2007-04-29T16:27:24.000Z",24
"fI8D0UGp0qc",2421,4,0,0,3,"2011-07-30T20:11:20.000Z",22
"u5WbbskLdfU",12529,29,3,0,14,"2011-10-12T03:35:24.000Z",1
"cmxh6_beq3s",10912,31,3,0,5,"2010-11-03T11:57:34.000Z",17
"yE5OWIS1z58",4398,13,3,0,1,"2015-06-05T23:53:44.000Z",24
"BhwtN4qWIoE",4608,9,1,0,5,"2013-05-30T13:29:54.000Z",24
"VRRe1kDG7w4",114030,466,21,0,105,"2013-07-28T04:28:36.000Z",28
"3FLcWzeZzjY",965082,704,142,0,103,"2013-07-19T00:16:40.000Z",24
"2ZrtqT-vfVg",11822,13,21,0,11,"2009-09-25T22:26:44.000Z",24
"Bi_P5r-hguo",1475,9,4,0,11,"2009-12-07T17:15:09.000Z",23
"dlJ9ngz-i8Q",31266,79,15,0,0,"2010-04-01T13:58:45.000Z",24
"8HL5TttgmzA",71323,112,3,0,27,"2007-01-17T16:27:19.000Z",23
"uA2KpmG4moI",34391,54,8,0,4,"2013-02-21T19:01:26.000Z",27
"6zQ0DDw8y14",2053,1,0,0,0,"2011-07-27T04:10:28.000Z",20
"Lk5-Rev_NSY",144271,352,8,0,52,"2010-02-04T13:02:57.000Z",24
"qMqGxD-yXv4",5749,6,5,0,4,"2007-06-23T13:04:29.000Z",23
"iuAACVmvHKE",4850,13,0,0,0,"2014-11-07T12:52:15.000Z",1
"dk2PEKRKYMU",113059,361,11,0,105,"2007-10-12T03:11:27.000Z",10
"OierhUdGGQU",212537,165,37,0,43,"2012-11-04T06:02:12.000Z",22
"r0gvIE101Fo",3244,5,1,0,2,"2012-10-18T00:19:22.000Z",24
"dko2dui1zz4",35067,79,2,0,40,"2007-12-09T21:36:34.000Z",24
"ta2sDgw3-Jw",17356,77,4,0,6,"2013-07-29T09:30:47.000Z",24
"wwtvaQ10AJ8",13630,16,2,0,0,"2013-05-07T01:46:46.000Z",24
"jogvd6lIxP0",6405,15,1,0,2,"2009-01-25T12:44:31.000Z",1
"dBeNcZ_MXZ0",10813,35,6,0,1,"2010-12-30T22:50:51.000Z",24
"6pu39PpvrGc",2139,2,1,0,2,"2010-07-21T23:56:19.000Z",24
"YXEY4IYXkDk",1742,4,0,0,4,"2009-06-07T20:16:46.000Z",27
"DBEkNzZn5lY",7102,11,4,0,2,"2014-12-24T00:44:04.000Z",24
"bo_hT9ObBNg",4583,6,0,0,6,"2007-07-25T19:33:17.000Z",24
"jWHOg3flY4Q",21787,80,2,0,17,"2010-09-11T01:01:25.000Z",2
"w956ALHpd-U",6749,3,2,0,0,"2012-06-15T00:01:48.000Z",24
"A4ofo5JL0-8",14679,6,1,0,2,"2013-02-18T16:27:30.000Z",1
"L9nm3Gl-RlE",4456,17,0,0,2,"2012-03-01T12:24:50.000Z",23
"6o4KU5huQkY",56795,122,15,0,9,"2011-08-31T21:56:07.000Z",17
"D7RDTMtSe90",51149,15,2,0,2,"2012-08-28T21:32:42.000Z",1
"0vIgkElTdgE",15059,30,2,0,2,"2009-05-02T20:50:13.000Z",24
"deKF2a0uRkY",25970,186,4,0,86,"2008-03-17T03:58:12.000Z",24
"jIOi_gW8xH8",47539,71,2,0,2,"2014-02-25T03:06:56.000Z",22
"1gMvdRmGVXI",12771,17,2,0,13,"2007-10-15T23:53:55.000Z",24
"WVwmh7FtBRM",10124,9,8,0,1,"2015-05-15T23:00:15.000Z",24
"flHvF0cot_A",16870,9,2,0,0,"2012-07-05T08:24:16.000Z",1
"Utn-M67CeeM",5761,32,0,0,5,"2013-06-17T10:04:02.000Z",24
"h7vy3oc5mHA",24278,250,4,0,35,"2015-01-01T17:56:10.000Z",20
"ChOAVBHc7gI",90400,551,23,0,50,"2014-03-26T04:43:28.000Z",19
"vgDJUvI3FCk",2890,28,0,0,5,"2013-01-27T21:41:14.000Z",17
"m7eORwFeWHw",2112,1,0,0,0,"2011-11-09T17:09:22.000Z",28
"M76X433qRuM",59853,198,12,0,64,"2008-08-17T04:36:08.000Z",2
"yKV6w4Hc7ok",31659,41,4,0,4,"2012-01-20T09:24:21.000Z",24
"Yj7N8l6DzMs",2585,3,0,0,4,"2012-05-17T00:13:49.000Z",24
"Pf7sy054XCI",2591,5,0,0,1,"2014-09-16T00:42:13.000Z",24
"_ST70daMHmY",1413,2,0,0,0,"2010-03-17T00:23:14.000Z",23
"DCWTC0gUdwM",20717,20,1,0,10,"2014-05-04T03:22:39.000Z",22
"QH_B66cSNxA",67240,395,10,0,33,"2008-10-10T22:24:01.000Z",23
"9hxJzJbxA-0",22122,30,2,0,0,"2012-08-15T07:45:25.000Z",22
"x8ZVqokNBh8",95004,91,30,0,16,"2010-01-27T23:04:29.000Z",24
"pH7cvIiuRg8",4681523,6292,1271,0,386,"2011-02-21T00:11:30.000Z",2
"gMnNdChhTTY",15701,86,4,0,29,"2011-07-16T20:57:06.000Z",24
"vlF9jvV8VN4",37431,32,5,0,9,"2007-06-19T15:10:21.000Z",24
"bQi4t7SOEwU",5079,7,1,0,4,"2012-10-02T15:57:20.000Z",24
"fPEw17DvyUc",2771,9,2,0,0,"2013-08-28T18:56:18.000Z",24
"qjw2iu-BMOQ",1118916,5248,121,0,279,"2011-04-28T02:20:31.000Z",1
"ku7HnZvsvdU",50110,63,7,0,5,"2011-09-30T01:52:53.000Z",24
"chqNpJeSc8Q",6426,4,1,0,0,"2011-05-14T10:30:43.000Z",24
"_ZeMBAPwqBQ",14645,11,3,0,1,"2013-06-24T18:26:48.000Z",29
"JRzo0OBhOWo",27592,73,3,0,5,"2013-10-22T02:06:46.000Z",22
"4lwF0XzeQRY",59781,92,5,0,10,"2010-03-01T11:13:47.000Z",10
"1k41Mh5fBmQ",4102,7,0,0,0,"2013-11-14T02:28:13.000Z",22
"dvu2QPQLlYA",207917,NULL,NULL,0,NULL,"2010-08-18T20:48:45.000Z",24
"eoI_XSHiUgg",47084,298,13,0,21,"2008-12-17T23:37:43.000Z",22
"grTpH22Z344",3329,5,0,0,2,"2011-10-09T14:55:21.000Z",24
"B9LjSfExWv4",2223,5,0,0,0,"2011-11-10T15:16:04.000Z",22
"IbcBsJ8fXzk",9579,2,0,0,1,"2010-09-18T00:15:39.000Z",24
"wXihsI1n2CQ",4320,10,0,0,3,"2013-06-16T02:31:33.000Z",1
"34aj_Oyk_98",1745,6,0,0,3,"2014-08-26T14:06:36.000Z",22
"WAyk8_6H9SU",4235,8,0,0,4,"2013-11-14T22:49:16.000Z",24
"dWdfUBajb4I",1942977,6594,618,0,819,"2012-05-03T02:34:56.000Z",24
"FsTMUVrbiSw",10029,12,6,0,NULL,"2012-11-27T09:05:55.000Z",1
"vUdCchHNcBM",7352,26,1,0,2,"2010-09-13T20:04:45.000Z",24
"jG7ohCRGd4Q",100453,67,8,0,16,"2009-04-06T09:37:17.000Z",24
"I_SwJPMKI_s",60299,25,9,0,8,"2007-09-13T17:48:17.000Z",25
"yRIjEAig7gU",3686,7,0,0,3,"2011-10-07T20:00:33.000Z",20
"ZBcJz3SZa7Y",2161,7,2,0,3,"2009-08-01T22:34:21.000Z",24
"OSt17vV34Yw",4197,11,0,0,6,"2010-07-12T04:31:29.000Z",1
"6Dnik0ERBhA",3462,5,0,0,3,"2011-05-01T08:19:54.000Z",22
"D7LnsALMZp8",4027,6,0,0,0,"2010-05-19T18:35:37.000Z",24
"n59I8YMv3GY",12784,111,5,0,30,"2015-07-07T05:48:02.000Z",20
"M7fRPLP9J4Q",2712,3,0,0,3,"2011-02-28T01:00:52.000Z",24
"JRRUuAUVzfk",2488,2,1,0,0,"2013-06-21T13:16:23.000Z",24
"K_TZSyLHQFg",5346,NULL,NULL,0,NULL,"2006-11-25T02:10:06.000Z",24
"VsUT3sIMTtA",38053,22,5,0,2,"2014-12-29T14:54:47.000Z",22
"bA1afdHPm7E",60906,111,12,0,54,"2013-03-03T00:22:19.000Z",2
"mzRXxiqMlLc",120004,91,108,0,32,"2011-07-08T09:57:17.000Z",23
"mVEU1jnFxwc",101137,394,12,0,4,"2015-03-23T15:00:05.000Z",24
"DkuzlC4-F5E",7283,14,1,0,2,"2012-03-01T18:06:55.000Z",15
"30mHyJdReP0",33322,42,26,0,17,"2013-04-21T17:32:33.000Z",22
"4X4pkPcE8-s",7610,99,5,0,23,"2014-05-16T18:55:19.000Z",22
"1ChyZhJ1HAc",3614,3,0,0,0,"2013-01-12T00:58:55.000Z",24
"-o8JjDoLxnQ",2068,13,1,0,25,"2012-10-21T23:29:03.000Z",20
"Mo8Li0HAgf0",5913,7,0,0,0,"2014-08-02T19:22:23.000Z",24
"i0Rjms8jhHM",20936,62,4,0,15,"2012-11-26T14:19:01.000Z",27
"4AfQp9maaSs",4222,23,0,0,2,"2010-09-17T14:39:52.000Z",24
"1EYmeSDoOEk",204423,235,17,0,90,"2006-10-12T21:35:38.000Z",24
"fPJul3D73Pk",6892,20,1,0,4,"2006-07-22T04:48:25.000Z",24
"zB8PwkXkvHE",40899,249,4,0,17,"2012-11-15T08:04:00.000Z",19
"UAmm8lM0iyo",34794,506,8,0,206,"2013-12-25T13:16:18.000Z",24
"d17_wbM65VY",3625,23,0,0,3,"2011-02-21T01:55:57.000Z",24
"341rybZ42vA",3922791,11728,1077,0,164,"2010-12-09T03:13:27.000Z",10
"S6gMBl2VRTk",10638,10,2,0,2,"2013-01-07T12:15:14.000Z",24
"DwnHaKYXbo0",7690,23,0,0,2,"2014-11-18T23:48:48.000Z",22
"TG1CQF18uxE",74690,179,14,0,99,"2006-05-19T05:22:04.000Z",24
"GC5H3tg5t2c",5619,3,0,0,2,"2008-11-02T21:37:46.000Z",1
"vVHpCD4g1e8",21007,44,4,0,9,"2013-01-22T19:34:48.000Z",24
"zJUfKYdKBdI",87962,1181,26,0,27,"2015-02-14T04:25:00.000Z",10
"e9b0xSaOv0w",15861,26,3,0,1,"2007-05-12T18:33:13.000Z",23
"a_AiejyZ_1E",3945,6,0,0,2,"2014-07-07T20:27:41.000Z",24
"nxvgrARRH4U",4527,10,0,0,0,"2011-04-11T09:33:53.000Z",24
"sfe1idp6Wws",4129,20,6,0,0,"2014-09-18T02:00:01.000Z",1
"fmfWcn08r2w",6403,16,0,0,3,"2015-04-06T19:07:29.000Z",22
"TlmeZr-ukg8",3222,9,1,0,4,"2010-07-22T19:55:26.000Z",24
"At-WkJmZTmM",42502,35,6,0,5,"2015-01-17T22:30:25.000Z",22
"p2WCFMAKkfs",3820,5,2,0,2,"2010-06-30T09:19:27.000Z",22
"IHk12or7y94",2339,0,2,0,1,"2011-07-20T23:14:12.000Z",24
"XzHYNhaPnGQ",4342,13,0,0,4,"2007-11-22T15:05:39.000Z",2
"TT3Abh4uNiM",22632,36,3,0,4,"2013-11-14T06:17:38.000Z",24
"u-I8cYb4uxM",916527,1972,221,0,377,"2008-06-03T08:13:32.000Z",10
"yrXu3y1A9Kc",6207,13,2,0,2,"2014-12-19T02:49:22.000Z",24
"A5apO-SwC1M",6079,22,1,0,12,"2014-07-01T04:19:30.000Z",1
"-RTyivdAWPM",2729,5,0,0,5,"2010-01-27T01:40:22.000Z",27
"r7q9dFYYdso",2884,33,1,0,29,"2013-06-03T03:33:42.000Z",22
"oFQjf46YImc",25081,81,8,0,2,"2012-12-23T16:22:41.000Z",2
"bRhxDll15UM",3889,3,1,0,0,"2012-10-02T01:09:25.000Z",24
"3nGfNxYxukU",2828,12,0,0,12,"2010-12-08T16:13:49.000Z",1
"SlA27nz0lBA",586297,518,48,0,277,"2008-02-22T10:59:51.000Z",1
"m0JMxJ09P50",84254,56,12,0,NULL,"2015-08-12T15:29:40.000Z",24
"cRaa1Z3yBsY",7059,14,2,0,3,"2010-09-20T17:37:49.000Z",22
"hWXPvKdif6A",83222,132,9,0,73,"2007-08-14T18:37:49.000Z",1
"I4yvnjhtXOM",9038,4,1,0,0,"2010-09-29T20:48:21.000Z",24
"Jd9gAqlorJI",19004,8,4,0,0,"2012-03-13T08:22:56.000Z",2
"s_iqZKDzjpk",4700,5,2,0,0,"2014-03-28T14:34:15.000Z",1
"f1eUlJy57pc",22227,30,4,0,8,"2015-05-18T23:49:20.000Z",1
"QC4cwBhN1sM",58762,48,49,0,11,"2012-03-07T18:10:40.000Z",24
"KhZ1MzcyyA8",3418,NULL,NULL,0,1,"2008-04-25T09:26:59.000Z",27
"QzPzz9OLNDA",167729,755,13,0,96,"2011-02-05T22:40:19.000Z",24
"fda49mc9-Ac",226822,2918,29,0,114,"2014-04-08T18:50:26.000Z",22
"f3T-3BiHNIU",27596,73,2,0,20,"2012-09-30T19:14:55.000Z",24
"y4kmqe5gKyc",82314,67,6,0,9,"2013-02-04T02:45:32.000Z",23
"SpNqUrxNfiQ",8238,14,1,0,3,"2015-01-06T02:00:42.000Z",24
"9xMN6wdxbLg",7438,7,6,0,NULL,"2009-04-13T22:10:52.000Z",22
"WG55QPRfhok",25400,NULL,NULL,0,16,"2012-03-13T21:27:53.000Z",24
"pMOwaNmguxI",764466,3473,141,0,466,"2014-12-08T16:58:04.000Z",1
"Wl8sNMO_RmI",16601,110,5,0,16,"2014-08-26T20:16:41.000Z",24
"a-UKpuSzL8k",43911,18,1,0,3,"2010-02-26T05:22:26.000Z",24
"Yd_x4aAfRwY",2861,6,0,0,1,"2010-09-04T02:36:38.000Z",24
"vOBrNM_Leh8",11938,11,2,0,1,"2012-08-08T20:40:38.000Z",24
"fy-nl75rrLY",3671,10,2,0,1,"2013-02-08T19:45:08.000Z",1
"Gm3aCo7sQqY",18969,134,1,0,25,"2012-09-30T12:04:58.000Z",2
"vJ3n_Etpt8c",19062,793,15,0,59,"2015-04-27T19:51:29.000Z",26
"li_Pf4SKqj8",37345,61,0,0,13,"2010-06-16T15:43:31.000Z",1
"z6e5ROFmPYo",10384,38,5,0,2,"2013-11-30T22:41:42.000Z",28
"NZyUbH54_qo",11458,38,0,0,33,"2010-08-21T20:06:28.000Z",24
"2D7cT0s_JUs",6439,4,0,0,1,"2013-06-09T23:31:47.000Z",24
"6ay6cY2epMs",6900,10,0,0,3,"2014-09-06T00:05:36.000Z",20
"2K563k-gfR4",10291,4,0,0,0,"2007-12-07T10:37:59.000Z",17
"81eanSIHiQc",3533,9,0,0,9,"2013-08-28T21:41:39.000Z",24
"oER-VDFiLRY",634776,1414,105,0,73,"2012-11-17T14:55:43.000Z",22
"7S6vQD1DQ_c",26014,25,5,0,4,"2012-04-05T01:42:58.000Z",22
"fOWQF2GsEak",7142,32,0,0,11,"2011-12-31T22:02:01.000Z",24
"jnyonRCJKNM",11835,11,0,0,6,"2010-01-30T13:44:00.000Z",24
"HiZOj9YA7IQ",5984,31,1,0,5,"2015-05-12T11:16:25.000Z",24
